photo_id	caption	label	length	len_word
xNN21H80r-z6QcjKogXp5g	chocolate	food	46.0	2
ds0ULWrySoOETVgLvbRYUQ		food	28.0	2
ahgW_wAWkGGcNKq9JomqYA	chocolate cream	food	48.0	2
qokScKXflJwjHatSA6FTPQ	beef	food	29.0	1
L8uZaI0DELkOZv_ukt4X8g	crab	food	31.0	1
gvh2Apw6nyiml9PDnLl4Hw	cream	food	24.0	1
nClsHxAh6JLhgA1eRHf_DA	shrimp rice	food	22.0	2
2SNOfZI6z6peJKWmLHZCdw		food	62.0	1
y9PeOAd1i5uzKoW_gkxb_A	burger	food	15.0	1
AJ29JOW6jtwlsstARcoDtg	cheese	food	46.0	1
5EFeTKlEpZkLEY1lgwbuJQ	salad	food	23.0	1
3SCwEJ1CxSJ7n-QpWyX5kw	salad steak	food	21.0	2
HiRWP5TDIgvbSjMqxvMrDg	sauce	food	44.0	2
k09-P3YbrGjMaSsx4WlUcw	egg	food	43.0	2
A2lsTRkEp9MZdkr9JY8f2g	egg salad	food	65.0	3
vKzP9IxiSW00oLf9gnOKig	pork	food	44.0	1
2fwl_-3Gnd6ifXXk2yc4QQ	cream	food	14.0	1
wEcfQ1bVLLxYhyrBomXfjw	cake	food	31.0	1
6mu34QI3hxCbgpZMq6hxcQ	sandwich	food	37.0	1
r4OXR4CLccPEcs6btSCphQ	burger	food	12.0	1
kevirOG9syOuKhDQONCnWQ	pork	food	24.0	1
QXjFdcCdPIsk-FXm7PbJNw	salad	food	5.0	1
xBDxD97HW0XjHPW_ClUGIA	pork rice	food	96.0	2
J8hzyK46Uq_DO1PtDvuIiQ	cheese	food	27.0	1
HvSNfPy4Euv-_Kik8NwDKg	salmon	food	10.0	1
1uOrd5Z0MQV-vFGL5QrkEw		food	28.0	2
S18TY97NHgAlAowtrTYnNw	egg	food	13.0	1
2TMz2n8C6xw6WCtqs7o-XA	cake	food	133.0	2
w0IA5O7JKAc_gjjPwaKIUg	cake	food	19.0	1
6jIsuOMyqFY2HbzbmoG6EQ		food	92.0	1
ztOMbG0wmBGPeYqkaD-Iwg	cheese	food	28.0	2
UpmAic4pHfFN7CHe5q0zAA	salmon	food	27.0	1
CFAH9Iv-HJ5pS4mbnXJCfg	sauce	food	130.0	1
1sjwQIjN2h1f9ACmUBhY5w	cheese	food	55.0	1
0PHFZZ0fRTWa8geUtF7haQ	pizza	food	21.0	1
6SLdg1NMvJSaUDn5WzNDOQ	shrimp	food	67.0	1
4U8JNA7j7Ranxvhl3QZMXQ	steak	food	67.0	1
vmXNUyOuPwaFZF8cvlvSmw	pork egg	food	22.0	2
SZDK75SVwwkuzmjHVnmzxw	grilled sandwich	food	60.0	2
npu4Sjze5Ybbtrh96pAt2g	grilled salad	food	21.0	2
WstzkHs8h3KivlkKAnCOWw	cake	food	71.0	1
67Uff98EqR_ubOmcq2696g	egg	food	16.0	1
wOhyDfrjTOJXlr5gbLM3Kg	pork	food	30.0	1
BVEQpxLIKjzqgbhSX5-KyA	cake egg	food	124.0	2
PhTVAZb25uJNDVAyGz1pxA	salad	food	25.0	1
mBbBj5hZ7JnB3b8CvXDbTw	cheese	food	129.0	3
UAppbzSYXw5iEyBCJyhT6A	sandwich	food	93.0	1
biveuf_TNmIYlhlBWUOtgg	beef	food	28.0	1
LHKWqMHYDJCDbZxeV55BUg	egg	food	22.0	1
kKKOhbu7csaVIPLMkjtm6w	crab	food	8.0	1
TEgIbArJYYjxqE5InZeuMQ	sauce	food	35.0	1
IvzDDYuNp-QPAeINK4MvMg	pizza	food	32.0	2
ltlfudd0_FSnDLSempbZdA	shrimp	food	25.0	1
KjaigBnTASknPM98TTbySw	pork	food	35.0	1
Rt2-Fk6onuyDo25fEdI5Aw	pizza	food	13.0	1
olE1TEDhO9H8yBdT3G99rw	cream	food	67.0	1
hh1GlxNjAE-YybIlG0QwEA		food	5.0	1
PT2rqNJupTsI1Ah7f6mkTA	pizza	food	14.0	1
ezBm9pMXpkYcXp7lRG2YqQ	cheese	food	18.0	1
Mih_VfAHio0JJuslruqzWA	burger cheese	food	30.0	2
WkBox3Xe9i3h74lyzESAPA	cream	food	84.0	1
b_L-A10sfu1_4CyYoSxmzg		food	19.0	1
kwVUB11DJ92bRLxRgmSGVw	cheese	food	13.0	1
iD3KGn06tMdNHj-8GMYysg	pork egg	food	28.0	2
-pSx1pYYRFUrA3YlkUd_nQ	pork sauce	food	137.0	3
sn23sDGzJVQlEF0jsa42MA		food	37.0	1
srC9VFCiAxmsTG3sQRdurg		food	126.0	2
Sp6zEYtgW1gjzjIWzeyqkg	pork	food	48.0	1
PEdroX2leuOEetTNJa3Sag	beef sauce	food	57.0	2
hcb9umuTHkiI8Sqv9EbpOw		food	6.0	1
h9kv91-nf4lhH4WnzSpO_A	salad	food	28.0	1
K3QxDti-K7x7AK5r4pVwUQ	steak	food	53.0	1
0O1jLNJlu_HkvbTPnNoOtg	burger	food	24.0	1
gVLUgG0w1gXo5_Aq9sFYYg	salad	food	11.0	1
75HieijjZH8RV3COu9k5CQ	cheese cream sauce	food	128.0	3
Q7NzggaM363hL-YAFjAQoA	crab pizza	food	27.0	2
HhZeehynebARVkiqYBrcgQ		food	20.0	1
FYNXi24pcqXCkgpFhXopSQ	burger	food	25.0	1
UjGbXdBjxHMG2WXWxVY0Ew	shrimp	food	20.0	1
0mVq3oIHCdlpWyu3lIZlig	steak sandwich	food	18.0	2
FSF3TDtPbGFBOpacy0gljA		food	24.0	1
XjL7vli5dJZeP90MJACW-g	pizza	food	25.0	1
hbCIeoHjdoLG_xjGD3wT4Q	pork	food	21.0	1
hYOVY0eVqso94dJjhe0MNA	shrimp	food	28.0	1
R7QObvgngjlm2pCVyxPfkg	egg	food	32.0	1
ZSsKNQC3i43DpjQpLZmLzw		food	26.0	1
lfUxOHx7xIO86DFkdS2J4g	egg	food	11.0	1
9VdWfaY07UQVceyG3tGEBw	beef	food	10.0	1
3vAoaxdNjdvb78VIx8JtZg		food	7.0	1
8VP44LQ4EU2vgkCzo05vVA	salad	food	37.0	1
xtFKU-BKQSSQzTXAy0I7tw		food	39.0	1
TKr00-FPTPuE_Mgoe5GGsQ	egg	food	12.0	1
p2J2zFVRmx0KJS6wHmkflg	shrimp	food	22.0	1
5VBcHGO7r6cuIv2rlAQOWw		food	23.0	1
SqLSwjW_hjaDl9QdD20nzw	sauce beef grilled	food	135.0	3
T7EkcZ4OnyUmcc95awjOEA	pizza	food	28.0	1
XXK7jZ2EwAFwdz_naEnJEw	beef	food	39.0	1
jRywdT2dK0uYGnXahxUWZA	chocolate	food	63.0	1
9ka8JrHBEjFfBHzcsZoRQA	salad	food	113.0	1
4NVWopddl82EmBIbZSu_WQ		food	52.0	1
ZRRvMre6-cjnNIC7xjuCtA	sauce	food	23.0	1
hvY4u4kZkldtf9_K6gPb0A	beef	food	41.0	1
pjL4Lh3y46ehKVOxDxy5Ag	sandwich	food	24.0	1
z3iaDY54F4UahTk2HPK4Zg	beef	food	54.0	1
uS5WLbVICE2c8vcbcPIpWw	salad	food	13.0	1
CREr7S7VqsQV8xDETweYng	shrimp sandwich	food	77.0	2
QiTjF9cdtS2OKGXvvOTbog		food	48.0	2
sLGz82sqE_5FQaDpwD93Aw	shrimp	food	36.0	2
YscWj2xaxB9wTGruUWOW1Q	salmon egg	food	86.0	3
HMkXQl9V0HHhowySB7Yr3w	salmon	food	115.0	1
qdkzNRQ3FeHC5AJkXmbdwA	beef	food	61.0	1
2xdYinfk6-xlFDubd0kGyQ	grilled sandwich	food	60.0	2
w7yjolWiDQPvjhQrsyNp8Q	cream	food	17.0	1
x7GW8J42_YoEFMy51IyF0A	pork	food	128.0	1
Z5ap1-KilEBX2crd_RVyiA	cheese salad	food	108.0	2
Gkz5Jl8PJU3VFwlLQOf4Cg	shrimp	food	23.0	1
yvFSAAneuQZLc3_mPMw0rg	pork	food	26.0	1
I0vdTOWIKhu6jMKF4RF4IQ	salad	food	22.0	1
8KIkGa05qBO1LueoFm7s2w	cake	food	36.0	1
GGvcHzIPAAfB_QRkWpekQA	steak	food	11.0	1
A-jeQJ0beKl6a9lgjKv1fg		food	16.0	1
qoNjzTx6gAAzEUr3Zq9FlQ	cheese	food	55.0	1
rviRf3XVoPzDKM94E2Ur6A	cheese	food	62.0	1
EdQQhJ7Idn3RsmdREPit3w	burger	food	17.0	1
vw8uACzunyxHCAxfxIrICQ	burger	food	28.0	1
OSl37aba8rK4eYXNW3YuyQ	steak	food	12.0	1
badeuwKSEs6PO-AA2ySJyg	grilled	food	21.0	2
RQxI6kBLAuFE3llu1KC-PQ	shrimp	food	46.0	2
9YcDoqQ9u0MRYTN0VgiOEQ	cream	food	70.0	1
Xa8yb3BerCFIbPc0tTJdNg	cheese grilled	food	102.0	3
1VZRKykLZP0NHof8-2AQIQ	burger cream cheese	food	139.0	3
YLegzJpQgpBg_PLGWJRbNw	steak	food	17.0	1
2ewSNAgYTqIObkOh3LhN-w	steak	food	21.0	1
YKgwyThYBNmOybcdQfUabQ	pork	food	16.0	1
TcvZ2PNc7ziuErP9j0gkkg	sauce	food	59.0	1
p1eHYaaj_vH6TsU3GkeH6g		food	95.0	1
ZWYQL_tGEUGCWUKd778t-Q	burger	food	14.0	1
Cgl4b_sepHjsMh8r-tF9HA	cake	food	27.0	1
z4ngVWn9G7qYbOQez06q4w	egg	food	17.0	1
GOXi5oRnHp7BDcjtYdkyMw	beef	food	66.0	1
5X0CmXww5OVSsYjGLaus4A	cake	food	31.0	1
VismNX5tICSmvbiYq3aymg	beef	food	19.0	1
lX8AuYTh0vlOJt3qU70JaA	pork	food	54.0	1
GdxIj2AwdjkXENET-fm2Qg	egg	food	10.0	1
mtkpWhMkdX9z0rtXmjWCrQ	salad	food	18.0	1
1q7lqPpLtXA2FJkip9FRaw		food	36.0	1
F51iq2Y-KmXBV-ZeqPe5gw	cream cheese	food	32.0	2
Ru-9NjCAN7eQxixA1CGTyQ	sauce	food	92.0	1
NwC-4cvH-FC7h_eAtUv6bA	egg	food	47.0	2
gQVsp-49oeht-2n_GyztoA	egg	food	19.0	1
1m6M06KXyfyigIVMRmE1wg	sandwich	food	62.0	1
iFstOQvy45LObL6wEK3sHA	steak	food	53.0	1
z0ThiuRBxGrCVSQoiBthcw	chocolate	food	76.0	1
8ZYFv6zFoLnyh-kpnPvAdQ	cheese	food	108.0	1
QhghYEfkiSh4tHO5dJz2lA	sauce	food	69.0	1
INigSzeCi9NZChTyZ2lcwg	pork	food	14.0	1
iJKLTAYcioTQOXcQz48L-Q	cream	food	62.0	1
wmvkEklKmK_YnL0YVE2pDQ	cream	food	37.0	1
jXBFfvZFj8qoU0ReOApB9A	rice	food	18.0	1
5oKFEfgN7SPwOmM3csYWvA	shrimp	food	14.0	1
_96tVKCsGNFN5eEtFlbeRA	sandwich	food	39.0	1
mSZ_q6Wu91mix2Ab3F-Qqg	crab shrimp	food	31.0	2
19P5TihrWkEcOXmsKvLAHA	beef	food	116.0	1
MS2s1Ql6sgmpQmQ6muhN8Q	crab	food	17.0	1
aHH4nzfTxKst4HaCZapClA	cake	food	21.0	1
FENuUBi-b1mnkcWaf7NaRg	grilled	food	29.0	1
UNbRrKuNmqV5BUA_ASPw1Q	pizza	food	76.0	1
3yAIL-EK14aOOG03D-GuwQ	pizza	food	20.0	2
vjA5bG2dDAbtdTP0MQ_kSw	egg	food	80.0	1
n2WwVL_tP7mY4tuS4o5axA		food	108.0	1
7EpvBX6qdR8DXx7Ks3thbg	shrimp	food	30.0	1
T4IAYlw2r5ytOeJfS5hPoA	cheese	food	18.0	2
3cubwyvttGiwM7bYzbOsaQ		food	44.0	1
K3CdUpf6PqfmlFODBy4-JQ	sandwich	food	18.0	1
cCjliNai_lXWlW90HaOJUg	rice	food	87.0	1
9_s1IntiQyOGNwjMa6Ge2A	cheese	food	46.0	2
MKRjJ7ZC7w7IBpXitRIl1g		food	45.0	1
bEEhKbnzzuOWovXZkUpmFw	sauce	food	13.0	1
xe0f0rKOxNgrNa7QyDwFRA	salad	food	123.0	1
qkwE9X6DKYB0t8lQOiOjBQ	burger	food	34.0	1
Yr8fUHq0CMQI0KDDV-5veQ	pizza	food	13.0	1
re49fbuGhTilYMcqZogSKQ	beef	food	13.0	1
vs204vIO9dRg1hoLvJ9qkQ	pork	food	14.0	1
_Cp1CP4_7EqQLv9XIHdn0A	cheese burger	food	26.0	2
_nzgwsJVuliujLSba5IkDw		food	11.0	1
mzTgolT0phI7CcRGp3tsQQ		food	35.0	2
A6-o9GG-H38jLO671VfIhw	sauce	food	54.0	1
8v7AyTryMvQD6s96PCDTEg	rice	food	48.0	1
AXOGj2y2xwDGYxY6c65GaA	egg	food	17.0	1
y6ns9NpaRlpDZrCWhw5kuQ	pizza	food	46.0	1
yat629r4pvdFUKRGbvb5KA	pork	food	17.0	1
j6KJsaMq4GiWWfFuuFa2-Q	shrimp	food	11.0	1
FtphkKKCjRYm50bHPcjydg	grilled sandwich	food	60.0	2
bQIXDk17vmN9fYP2aHfukA	rice cake	food	55.0	2
V7fHVwlFk0T9M84I2wL_UQ	chocolate	food	61.0	1
ITqqO36luCPhzUa81qd1zw	burger	food	73.0	1
S8k5DaaK73v21gbs5v2hFQ	cream	food	117.0	1
hSXXjgnFIdwiwJkCdWWwsA	pork grilled cheese	food	89.0	3
J0tlmCYikmj3vzGgZioaWg	cream	food	37.0	1
_CQvD7q8lX8LzjoA1AOuww	salmon	food	14.0	1
HYV1sJYzIPni0O5GKWIUpg		food	36.0	1
L-GIBtX6u8IXwKuOUUNbpw	salad	food	19.0	1
tgfjenXh5LI0SOvTYLhhFg	shrimp beef	food	59.0	2
3y4Lo1RJnv6DZ-69iLMKsA	sandwich	food	62.0	1
bH90-tKnFxbDOaD9R14yww	cheese	food	55.0	1
66G_Bi3_0euu9EbkNC7CLw	beef	food	29.0	1
ELZYZRTh8mBc8Lm16zwVOw	burger	food	119.0	1
X7mYPnK66cBvXHbqgNfq-w	salad cheese cream	food	114.0	3
aFCYDh7OOyfNSXJnTRFS9A	salmon grilled	food	80.0	2
_u3lUqR8clvb1tY4BzpScw	rice cream	food	130.0	2
f9lwOqDp4QNf-AIY8q43Dg	shrimp	food	29.0	1
TuFZJfNWgJelrhAR-9MzGQ	cake	food	45.0	2
E0DzeS0PWD1KfPs-WmF94g	salad	food	18.0	1
-uFFtHIKomc-v5HKmZ8Abg	cream sauce	food	39.0	2
nihkNNGBPPNUSN8KJF7Z0w	shrimp	food	24.0	1
rSGOhpMQ1_XR8Hk7hlw_Kw	cream	food	33.0	1
lj9qR2Ds8hEUjVbrWUII-Q		food	31.0	1
QfgDyqpWewk8_hcK8H55Dg	salmon	food	38.0	1
EjwEJGN6d6mk7XALy5AfWg	shrimp	food	54.0	1
zJgliXJhuPzv-gRDmFK97A	sandwich	food	62.0	1
ZhAklCQPg1DIijdII7a-eg	chocolate	food	26.0	1
5q72XpoQClKg2YsvZTmnIw	salad	food	20.0	1
z3p3yKv1uccNgx_W8Dq5gg	cake sauce	food	65.0	2
rInj7aMx4dQVQw-tUg78mQ	pork	food	34.0	2
jE8tLXYSt722ah8DXRdR7w	sauce	food	103.0	1
kGmKwM_qMFEn8vp5QC84sg	salad	food	58.0	1
tJbYYCg2RACTy9PiFRclxA	pizza	food	16.0	1
c1XrZHxLFD0YpLhhy4idTg	beef	food	8.0	1
zoQaKaP2m-MOyhal4ZN_0Q	cream	food	49.0	1
YEYyhuXQn-B7vH8WAgR2iQ	pork	food	17.0	1
SAljWMSvNgkRb9ezm9Kb0A		food	134.0	1
pl_R2zwWqnHQRTHkmHFAfw	pork sauce	food	97.0	2
L8p4FzfDiv39Sr0yk4t6Ow		food	18.0	1
Lk-Nc4yr6LW-LsJ3hRhfYQ		food	40.0	1
hngc0FLzRHp5kL3tsl-QzA		food	5.0	1
7hkhMqEVuiknqW_biJ1qLw	steak	food	115.0	1
snxdxXAlE7CIKjqCdSIq8A	beef	food	9.0	1
lkPCv__Y9Uu_4EWIcumffQ	burger	food	30.0	1
RSiZqyunyVUK7OsdyoGxtw	chocolate	food	26.0	1
7wiZUjfbfqjQOIum39c3RQ		food	129.0	1
QXd4JWSYSbCkVtr8i8EOgg	burger	food	20.0	1
OlzTLJP7JJfdYlSUySzgRQ	rice	food	96.0	1
pwY12r1vNAYeyz0vMHBaPg	beef egg	food	26.0	2
VXW9JWvEEQIjs0dvN1P0xQ	shrimp	food	50.0	1
GfU3xhZaxS_bETTDX8A7UA	grilled	food	86.0	3
upv-UoscGeExHniAHg85LA	cheese	food	47.0	1
xyeoG9mtYe3oF5CcaoxJcQ	cream cheese	food	29.0	2
SCp_wfpFIqw8B72cw7pXAA	pizza egg	food	36.0	2
gSA_zcxylh9vgU6jVVOKlQ		food	16.0	1
dDzeHXM0V2XliSvatMkm0w	grilled salad	food	96.0	3
2VhAOASrM2wf3whUhc11Zg	cream sauce	food	25.0	2
yNEYZECm3b_Pzqi7XEyjIw		food	17.0	1
1vdb20xs82VZl5JDXw9meQ	shrimp	food	16.0	1
kR6bIHPWdqAVBJzz2Df1cQ	beef	food	15.0	1
lr3uHjM4mPIeXAnDFYuLbw	cheese	food	55.0	1
z-BgUMdk03Th-zL4dNJB-w	sandwich	food	43.0	1
Y01Gg4kSSGrA4fw1am6sUg	beef	food	15.0	1
26-P_4AL2k-RjeuMVVFzOA	cheese	food	114.0	1
KMuZ4r58tejtSF43QrpWSg	sandwich	food	12.0	1
MlX41Hy4l5YwCwZawuK-dQ	egg	food	46.0	1
xaVNQzeDXES177p5Mg9WAA	cheese burger	food	21.0	2
0YjAa6q2aWxvKRP2lOCDcg	pork	food	36.0	1
DfCl0lwjWGFjObexy5Fb-A	pizza	food	135.0	1
3QCn_OaeZS0yUz6uLikQtQ	pork cheese	food	55.0	2
lWHBUvYS1K_tuMwQ9wU3zg	egg	food	67.0	1
eNHeNtR8GwsL7oTI7VkweA	shrimp	food	95.0	2
9N380iOrIm4Tz1x94bwBlA	burger	food	17.0	1
4E5-e9oP2JuzSpjAQgt4Ig	cheese	food	55.0	1
xoaReTqLyYS3TOmxCHbaYg	shrimp	food	43.0	2
QIrJ9gdfzkMR6xgY6y0QkQ	grilled cheese	food	80.0	2
4V0oc7BeaBkGwdfTn4pQmA	cheese	food	41.0	1
dsbP7nJPiPZGtLhIkWIQhA	pork	food	48.0	1
wVFki3QLUus2NgnuIZSfpA	egg	food	58.0	1
2V8S5eKihugHApqNWDDdYg	crab salad	food	15.0	2
AUBxop3j0kQBOs4QxFpgJg	shrimp	food	35.0	1
EWLYmTPc0M9WQc0ikyDIBA	grilled cheese	food	59.0	2
s80GQQwvESnJFYTw1JW4gA	shrimp	food	22.0	1
YydfVVG-BKde3QcLrahWfg	rice	food	41.0	1
xRALmh-OoJWBHbfb6U4GTg	rice	food	100.0	1
_Is0fBaTVZshIeDcruCkpw	cheese salad	food	50.0	2
uWoYCcIoZoRE6SSzwZfe2A	egg	food	51.0	2
uj24dLOJL05PbXgZ9bIL-Q	sandwich	food	62.0	1
26zfDoQa0-a8aEAaQNKXww	sauce rice	food	126.0	2
VgBNit5Tjyp2SDe2EgHvQA	beef	food	35.0	1
6P3b3lrhAky0jX4v8fbNQg		food	18.0	1
Bug9DmkjNj70nwFTQ7eMqQ	egg	food	80.0	1
N803dKII-qVKEFUdnixNoA	beef	food	21.0	1
7mOHFglDZz0mS9rb6Nk-8Q		food	92.0	1
MKYfTmlnePmC0EUWGlyBmg	steak	food	17.0	1
NFTPa5x8HOGLsnaUzkLsLQ	sauce	food	95.0	1
99f0zQhrTfa63Ah6mwqiJQ	cheese	food	24.0	1
BFIpdBi756UwgffL44Lh9A		food	35.0	1
IIzIJwMbrow7X6FXtMvDeg	beef	food	18.0	1
EnfkAsmwztUS7XpJK2Obqw	sandwich	food	62.0	1
c322-R2xbkpGrl9NJ15OYA		food	44.0	1
1z5ksPNwWD7p3x--hPIYVg	cream	food	44.0	1
fPtQGolHFGx-lmZxj1lN3g	pork	food	12.0	1
KEvFUHgYPKThQ8m7mGFOHw	shrimp	food	12.0	1
6SEWiVl02HPYg1Rev4ZPuQ	salad	food	19.0	1
eleLi5rKzG-r0siW3unaDw	rice	food	24.0	1
650Yy8NnW5M3xeb7HWHRWg	chocolate	food	73.0	1
hb1KHfHB9ubvQISJ6flPZw	cake	food	31.0	1
OpAt77b3rHGVfbGzROCWmA	egg	food	121.0	1
cGhtU7rGugS_32JxDHND_w		food	36.0	1
Lt0esPgocIj9g8Wau0Oo4Q	burger	food	20.0	1
Rpk8NqU9uRO-JOeIH3kE2g	grilled	food	23.0	1
boxBFLe77CrnzgBtM1RupA	egg	food	21.0	1
SyMTcy_gS_1NsnHmgHO7lQ	steak	food	12.0	1
xId9WpAu1t8V1thwi4kBig	cheese burger	food	31.0	2
MJrszBv189iPOGUaVbenXQ	chocolate	food	18.0	1
3yoF7p5kxCg6MVXSvbfCCw	cheese	food	22.0	1
6czOm_savtsHLOWXmLXQFA	beef	food	31.0	1
iN3pnA1CnOugG3gcp2T1xA	cream	food	29.0	1
2nl7e5J9OHlyDO0m3Xjm9A	salad	food	32.0	2
gVggz1eXwC7kbgVBr-jL7w	beef pork	food	62.0	2
zBUeEnGdAsBiBMfZgKTuAw	cheese	food	71.0	1
z7QWRtB1F0LS2qeCnIrteg	cream cheese	food	69.0	2
QECMH6Dck-5c17ve-LpvDA		food	23.0	1
178sPYvSVAq4K1_bF094HA	cheese	food	42.0	1
hKI8ZJuids_xoy9YeWM3qg	grilled sandwich	food	60.0	2
-gDrt4hHIMqniEQGSD8mcA	cream cheese	food	51.0	2
jPeLzf9YA_8pEoAFwHPSeQ		food	59.0	1
ca_NaRj7LYdKkqER8Ala4A	cake	food	24.0	1
fjyi_1GDGeHBN_ECm1HGzw	salmon	food	97.0	1
uA-rLeJ5KSqAFfk-ShanuA	cheese	food	90.0	1
AkCfZeYsA9xkIrNH_0wyLQ	egg	food	79.0	1
8AN1s-2oGkel4IP_6U_QLw	cake	food	33.0	1
etSr-RuO5LSSgvMUHo9cVQ	beef	food	11.0	1
br6hfb1HVeieIKkmW2LsbQ	salad steak	food	29.0	3
yk5ulXx8tlJan_EjnnvCJA	sandwich	food	78.0	1
2-P-WR4DDpH-v7qnwDUFkA		food	18.0	1
HXvOX-B0fB64ohJc43K8zg	cheese	food	40.0	1
_Y73lF06r6SQEQ28mSyzlg	cream cake	food	31.0	2
qJzwCv5VR2lc8blRf9vlwQ	salad	food	11.0	1
5ydDY7HzKc5Ev4UPFqungg	egg	food	97.0	1
QvFGJMr8520906apPG3BZw		food	87.0	1
MY9EqQJz0BXEJIo0s8yZ2w	cream	food	23.0	1
zX86qgyoJlfO_x2_PuILLg	shrimp cheese	food	80.0	2
htWlCAd-eHwOmVC2a9vewA	cheese	food	58.0	1
n4F93mbNJy3A851aAMrDZQ	sandwich	food	62.0	1
qsvhBUn2Waa40DQyFgb6uQ	salmon	food	12.0	1
5P4SIVfi2Cr1PPhFY4evCg	sandwich	food	62.0	1
tej3ksvK--EHGqk1KODpvA	pork rice	food	61.0	2
sOuBAGjc9KFBcJ7PTaZiRA	pork sandwich sauce	food	67.0	3
HT5b19r4XfHKcAXe4g79QA		food	59.0	1
cmae7JTjk4pTUL5xg0UNFw	pork	food	13.0	1
kJwlazyQdvI_6e8UyVEeEA	sandwich	food	28.0	1
XpMxiXip1CSgKjwdiQGsVA	cheese	food	14.0	1
HVbZJadCpLalW7lFG3f3iQ	rice salad	food	33.0	2
TwHHhmoatPkmhFbbXX-uPQ		food	11.0	1
nmXynQh2EGte8bTqiylcAg	sandwich	food	34.0	1
m8iPB1_3tLublqFOGAOp1w		food	15.0	1
UdSNqiTwJhBov1-IklZqMQ	pizza cheese sauce	food	120.0	3
w5RIp6MMaEWvD8do2W2xvw	salad	food	15.0	1
lGXAuGtzldLxLD8zusggbg	pork	food	42.0	1
Ta1S_Fflxq3Kq9zeOaqDBg	chocolate	food	58.0	1
z9HJnpE8ZF71qgGf0Ti7SA	rice	food	38.0	1
HJimy2X87kSwCrzFNbcJXw	shrimp	food	35.0	1
ZDfo36f61GmcrelyEcMI4g	chocolate	food	29.0	1
E4_89MRDbmx3W1CFjU7IyQ	salad	food	13.0	1
G3-W9QpyY55e1CFOR2rwGw	burger sauce cheese	food	121.0	3
RKcNUxOeiUVo1XMiURMdcQ	rice sauce	food	133.0	2
hEAccDCd_9Z-zuTG1lvHqA	salad	food	13.0	1
cx5Kbg8FyD2GvoJB_dZdDA	salad shrimp	food	39.0	2
XBkhcbBnzu6Zz5Vp1jQxdA	shrimp	food	25.0	1
_TVmK6mm4d7loer78gk5fA	crab	food	12.0	1
hClnE5mM1AOib7jgWR05ew	salmon	food	21.0	1
e3UpGwdhpAACULLxRb3oPw	grilled	food	15.0	1
CX_zV9Yo10v4Kc_QTIdkFw	rice	food	45.0	1
m1LMuJ9zkGsOEl_M8p9e2A	pork	food	22.0	1
7OaYsa-Cd3HhyEX_N8uNjg	pizza	food	16.0	2
BOGAGWPDLtFZja05IZT1bQ	burger	food	61.0	1
_zaimuoq_pSrREmSVzs0Ug	beef egg	food	60.0	2
QO6BweP9WiNd91MOiJSenA	cake	food	86.0	1
MYfsOHDeQSnjAPlfm6_Rtg	cake	food	124.0	1
XHgbxLfWz1AaLVO8lgFxIA	crab rice	food	16.0	2
UN5zgNLlVNJPpEJCk_Jv0w		food	17.0	1
rtgO7JN6U27nCiVIwNbr3A		food	23.0	1
OTsx7DMSpooFLz9CDUKaQw	beef	food	34.0	1
nLb_fC9N1PDWsLAi_6b0pA	cake	food	134.0	1
WRrsOQnGuvmuyVYlkjcWVQ	shrimp	food	23.0	1
cazC7R-DU3lBfzV6iSYsLQ	cream	food	34.0	1
FGdiMt1STT9Uh1zpQu_WVA		food	36.0	1
NO_ebC0l3RpQYkbqmbAwDw	crab	food	45.0	1
v4huTRj-W0F7UweViaUIzQ	cake	food	19.0	1
71uJtC8iE_WIIw--lRHZVA	salad	food	14.0	1
ixHSSqNnk3FQivemSIs3vQ	sauce	food	49.0	1
z2Q7dWK75OUm8WF9Yg7Auw	cream	food	39.0	1
6u4Omy8togDq5mgwpEx40g	salmon	food	21.0	1
rCI9E5kVfvvQ2P5JBgE1JA	sauce	food	64.0	1
B_H2CNY9cWOtAZDwf08_oQ	cheese	food	115.0	1
OP5XZEVxVdc3APkZv1gVGg	cake	food	54.0	1
moGFm8cp93dOtv5Kn5cEcQ	cake	food	54.0	1
iffl3l3isgTlIsLC1DF5Rg	sauce	food	119.0	1
yH_aJNfW6WXtYMhllMoC3Q	sandwich	food	62.0	1
J8w9VooPtgJvAmtZmyD_9g		food	36.0	1
x3Tlm1ewzDACC1O6DfEXxA		food	14.0	1
7gxFdh3RO3Hmkv9DVx8S6Q	salad	food	30.0	1
1XX5sg68eeLGR-TpnYrBEw	chocolate	food	22.0	1
KwhvSO8r-gdl9dAYd_YONQ	cheese	food	90.0	1
MrvZe9QDRZPTjSZdmnZuqg	cheese	food	42.0	1
7y3lgCGW95Lh8SxsVLjLEQ	cheese	food	30.0	3
NTL7hGlBNeajsv4R4X3xNw	shrimp	food	11.0	1
xJs5TeF2U6qYZxYalv4cWQ	pizza	food	28.0	1
L4g-rKybeLpHXvKzNEeGhA	cheese	food	47.0	1
0S4wk-YEMDYgnD0LDVPymg	sandwich	food	43.0	1
_wEBJbUim26tDMy2Uj2zfg	cheese	food	12.0	1
j6Z7I4UI8DOCyHbrsZAlWw	shrimp	food	23.0	1
eYGZpMH2ELwXZn3P-nMyEA	pork rice	food	16.0	2
e00Ugost6DuCdPa8xnAwPg		food	45.0	1
RpdJqOLnBIhzggMVMoX65w	crab	food	17.0	1
J2K_j-CBLUhbRHhK_D-dRg		food	65.0	1
