photo_id,business_id,caption,label,length,stars
pCZQHPbjIeiqsgQy9R-hDg,P6O50VeFlBIJpP0QPYsXbQ,"4/20/18 Guy Savoy: Multigrain Fennel Baguette, Cherry Pecan Bread",food,65,4.5
PCzvF4ZlVtW-I3WVI26dcQ,0q_BHpxbikVtPRRLRu-U0g,Pineapple inside down cake. Thumbs up!,food,38,4.5
PD5nujenapvaHRIGeLl1wA,eLFfWcdb7VkqNyTONksHiQ,Meat galore,food,11,4.0
pd6Da69F1f0OAj_F9yRgOA,qSa3L7cy8Gju4ZLs50ycag,Hush Puppies,food,12,3.5
Pd6qkYHqt0dWNAeey6AJgw,k1c_bC3DK6mKg797vH1T8w,Scallops,food,8,4.0
PDaVmXcYD_0XKhECHnTxUQ,6i_EXDHikHWhhDipzMt8rw,Hot Pot Angus Beef with Rice ($17.99),food,37,3.5
pdAzRlNUeNAmuXtSu4sGUg,C8_zdU7zGLUK3uC4e5AepQ,Seafood Taki Udon,food,17,4.0
PdB479PO60pB4yChx4YoYg,oozIL8eYhtkvdhOhoa7Lfw,Southwest chicken,food,17,3.5
PdbmKx5m7ikpZn1ia294Zg,sxNMGQwUuaDsviR4BtuX0g,Serving the rolled ice cream,food,28,4.0
pDDZPvvRI1BSVzZnUlFOyA,7owvf-6q5pmVQXTxLI6Wqg,Beef Teriyaki Rice Dishes,food,25,3.5
pdggytrpwWVBqWdAdE5AhQ,zdE82PiD6wquvjYLyhOJNA,My Favorite!  Must try,food,22,4.5
PdgMzhGOm1VE44Ir_JfRzw,uUEKndnFbHD8mVkGiirtpA,Grilled Shrimp Cobb Salad,food,25,4.0
pDKeJGrHiyqNX1W6xTlh9Q,jxl1GXU0MI6DJSbh9907sg,Vegetarian Thaali,food,17,4.0
pDktxr5wk6Xktfx5VvJ5UA,mD3eTatk9hgxi2iN3LZR3g,Chicken Hibachi w/ Fried Rice and Double Garlic Noodles.,food,56,4.0
PDM3pI6SyAK6ZxGaBhXhYw,CrmnrY6n8RS_tOwtW6DL1g,Not so Plain Jane #6,food,20,4.0
pDO4JgeOOCxVsW-fEwzwMg,lpkyi6eEAeU2mgyXnpKhOw,mmm sweet mango aioli,food,21,4.5
PdOGI8ckjNaltDcJoEyR7g,JPfi__QJAaRzmfh5aOyFEw,Chicken chow mein up close,food,26,4.5
PdOuMgWUSx0tCWH8qoSAWA,a19a59qthJCAGBVGozRvmw,"Egg, potato and cheese",food,22,4.0
pdp68QOrzne2dr5QKFyXag,1i9T1uoG_J3aRfprALvNGQ,"Look at the pathetic amount of chocolate glaze and sprinkles on this sucka? Less chocolate, fewer sprinkles, unhappy me.",food,120,2.5
PdPAy3ehO7579M-uGJNEdw,lIEahf71RLPJ_rFBJ5fqzQ,Moo Ping: pork skewers.   Gai Satay: chicken marinated in special thai house paste.,food,83,4.5
pDQ2lHVuAuiHdNT8ZGI7cQ,oXoVJ0xKv82cBo9U6oEjlQ,Chayo Spicy Tuna Tostadas,food,25,3.5
PdrX8ypK9H3wspEHcwVk6g,gqdqnFg2lYeSyS20q2ZK_Q,All the flavors of the cream puffs!,food,35,4.5
pdS6sfaT2gSGIlzGPE4JmQ,0imWty0eKpz8YpuZAKF83Q,McDonald's Dessert Menu Items,food,29,2.5
pdsY1CPViavBYgfH_vYxpA,-1xuC540Nycht_iWFeJ-dw,Yummm,food,5,4.0
pdtLZyvaO6dCXQUrZq38LQ,Mp-spZbBtbHkzubDSYPs2Q,MOOYAH Veggie Burger on a multigrain bun with sliced avocado and fresh veggies. Served with a side of Sweet Potato Fries.,food,121,4.0
pdu4wQJ58mWhVETWwLZqEw,1f7AEcZfKF7F4hvehrUqaw,"The Arizona, free rang grilled chicken & veggies over brown rice $9.99",food,70,3.5
PdVcWnLZloSrPzpUpf11pg,IFaRfrlwhQo4gILB0wmA-g,Spicy Chicken with Loaded Fries,food,31,4.0
PDVkbyS5HikCcyJeSo9UZw,0G-WFdOu3_KW3mBZJQq5Cg,Local steak and egg breakfast bowl with potatoes and onions. Pancakes with Ohio syrup. Freshly made Get Well Ginger juice topped with nutmeg,food,140,4.0
PdvnsdyBp2O6io1YyNTiqA,qBXfNxSpo2_8cP_WHQRvOg,"Soft, traditional Italian doughnuts dusted with powdered sugar, served with chocolate sauce for dipping.",food,104,3.5
PDW6mUXn0FCPIx7Q_GUTxA,hihud--QRriCYZw1zZvW4g,Part of the Meat Lovers,food,23,4.5
pdwODCqDITwB4LZANgjLyg,qm7diuwiwwCWdL5V9s9hsA,Tom Yum Pot,food,11,3.5
pdy3c9GoUvcM4FPyPoCZ7g,mqqpu_OBoaQmtA4wFfG-Yg,Tempura Avocado Stirps,food,22,3.5
p-dZV-8dvy917noNEKLaYw,WETHRoXB2IbixndSlOktJA,"Dirty Chips ($6): Pulled Pork, Cotija Cheese, and Hollandaise. Chips were crispy, pork was sweet. Hollandaise pulled it together",food,128,4.0
Pe0cbcNMPt4BOPTCF7G45w,hcFSc0OHgZJybnjQBrL_8Q,Soup dumplings,food,14,4.0
Pe2QW56b4rawA8MWnMKLOg,63hkYvXXcZsHeCeZBQbfew,Chicken poutine,food,15,4.0
PE2ZWeqWwqA6IqEeGlmYSQ,BSmqxPbQglQwP2R56OqOag,"Chocolate cake with crispy caramel, yum!",food,40,4.0
PE31FqgXnTOnhS8DLRlVQA,0imWty0eKpz8YpuZAKF83Q,"McDonald's Big Breakfast: biscuit, scrambled eggs, hot sausage, and hash browns.",food,80,2.5
PE4gICU7e0TdHAxQs_2XUQ,eoHdUeQDNgQ6WYEnP2aiRw,High Heel Pump,food,14,3.0
Pe4nfi3zxvccgH83gxLmxg,G03yt8WuN1v0bCD8mvoDiA,Mango Rolled Ice Cream,food,22,4.5
pE6QezTkQIblUueHQuJnGg,3WipOV5JlbCEO_o0tV49yA,"After The Blazzin' Sauce, Cooling Off With The Hot Sauce.",food,57,3.0
Pe7xoQ8fruFbbcgvW7W4eg,iUPRmBfFZe4oz78R9m_zSw,Beef Tenderloin,food,15,4.0
Pe8vKqU3kytDQAS8RHZF_Q,4Azs1HUqi0Nk6s6xB_9jsQ,Monkey Brain,food,12,3.0
peA5NEYgVxMxs48uaDSZ9g,Uw4z3M7H4buYtTGBrzFCSg,McDonald's Quarter Pounder with Cheese Extra Value Meal,food,55,1.0
p--E-bGUgykMhl2HxyBjmQ,qw9SyduMZ53KB6GlBQqvZQ,The Smoked BBQ Brisket Panini is outstanding :),food,47,4.5
pECmXVj_rTFdVvlDAeLweA,N6MzDoao6s68nAIW8vS9dQ,Chicken artichoke pizza and wings,food,33,4.5
peCzeA4EI1g_962cUhyYZQ,769NudnrUxWFtJCGU66A_A,"TURKISH LAMB garlic-eggplant labneh, sumac vinaigrette, chilies, mint, lemon",food,76,3.0
pEdL4TnvbN1FuRZtK7b8-g,mC_nDW9tAQwWcHsfvjUAEQ,Chicken Katsu plate,food,19,5.0
PEdroX2leuOEetTNJa3Sag,6QUuDlLjNDQWFCbJ9--jsQ,4/21/18 FU Asian Kitchen: Beef and Broccoli with FU Sauce,food,57,4.0
pe-efulw0TLmO9xtbdzcyQ,-U_0rpIpGpOi-tokc91HUQ,Tapas platter (chef's choice),food,29,4.5
PeeFw_Hkoo5uTFex8TGb8A,uuGlYAIvYAX1q1KhpY6dtA,Steak for two,food,13,4.0
peFLAp7cYiMcWbraAW6Xzw,W9NUdpRX7gLXHLM2-NeKeA,Stuffed Shrimp,food,14,4.0
pEFR-cX_5EUhjG8flKvBtQ,PjtX-5vSTBVyWfMREX8bRA,Ice cream sandwich with two scoops (one hazelnut and one chocolate).,food,68,4.0
PEFWA_xrGJNZ_w8k5Up6dg,6Vyp-9i1jzwK_bvisuPJpQ,Maine Lobster Roll + French Fries ($20),food,39,3.5
peG6jiSKNcK-yxZNU5xUcw,JPfi__QJAaRzmfh5aOyFEw,Shang Beef and Dan Dan Noodles with beef pancakes and spicy wonton!,food,67,4.5
PEH9BeZXkoQWkfgx7Y91_w,CxzUdREgfS4ymtXFSREf8Q,"Chicken lulu kabob plate, everything was fresh",food,46,4.5
pei4-iLOb70ibE4pq6T7tQ,NQXuoB9JTPUItHvouMgWjQ,McViolette Sausage Melt,food,23,4.5
peiUQozmOdb7pTXnMLhHdw,2iTsRqUsPGRH1li1WVRvKQ,Dessert night!,food,14,4.5
PEjIVPjhqIHD0iGmrX19Kw,IJlEACzNH-i_6Ovppj1KSQ,"Beat taco, cured wings, lobster Rangoon, Brussels sprouts",food,57,4.0
pEk3v3WnyxHhH-YfG6t2XA,kICgNgVRkIh4doz0atyMMA,"Hakkasan 02/16/19: Hakka Steamed Dim Sum with Har Gau, Scallop Shumai, Chinese Chive Dumpling, Prawn and Chicken with Pak Choi Dumpling",food,135,4.0
PElUwCqJBP3Y6oNdGf79vA,4Pl-ziYL2oerGyIPlwVdmA,Papaya salad,food,12,5.0
peMb3PVwMPll987tphbWOA,I3dQmMkfqMsThMAuqIkooA,Fries,food,5,3.0
pEmi7JTBBg7t7XmowH4Iww,5uvX6yqie9DpHR7UAiQZtw,McDonald's Snacks & Sides Menu Items,food,36,2.5
PennohpTan4JPua_s9nBMQ,aTbz9GdpAf2M5MeAHVNhWw,Beef roll (????),food,16,3.5
penX1_S41k5rUcxDYsaIIQ,R4xJiZIgjQ8kb6mMRMJJjg,Charcuterie plate,food,17,4.0
pEQ7eBvqHbTZ6S67lMxYUg,otyRCkvK6Kd8Gt2Va-EzDg,Spicy Shoyu Ramen :),food,20,2.5
pEQMwquhITtTOG45Mw-adg,C8D_GU9cDDjbOJfCaGXxDQ,Pork skins,food,10,4.0
PeR56JevK8nCdYMuYGrNeg,iGEvDk6hsizigmXhDKs2Vg,Camarones a la Diabla on the left and pulpo green mole on the right,food,67,4.5
pERgZzTpwXNPVz-V6UsxZA,yet0Pww_ouW49T7V41ecSw,Garlic Naan,food,11,4.0
Pesbk7zbrOpienfzhlviSA,eh127ASMZstrELE0K0XADw,"Trio sampler, I substituted the shrimp roll for another lobster roll. + &5.00 uncharge.",food,87,4.5
pEsweHkXpADRb127fLkJZQ,dQZOCI_IIxrUKPnRa56yog,A really good rendition of eggs Benedict.,food,41,3.5
PETO_6Zb5TGbH1YkxYlVkg,4FaRTjXXFdfs1Nn29V9kAg,TONKOTSU RAMEN,food,14,4.5
PEVsqhpFWiyzk-Eb9f_3bA,faPVqws-x-5k2CQKDNtHxw,"This tender, juicy fried chicken was delicious! Sauce is good! Brussel sprouts were amazing,just the right amount of crisp on the outside",food,137,4.5
PewB_lkWv7lsyIdqnus2PA,CS2oAjAiFrJiG2HUtKJUHQ,Pre-Fix menu for 2 with any bottle of wine every Thursday for only $40!,food,71,4.0
PEWHDBbE0SA24u3aMBf8_w,uuGL8diLlHfeUeFuod3F-w,"Big Carrot Cake - Six layers of carrot cake with cream cheese, pecans + fresh toasted coconut",food,93,3.5
pEwhjo4VJuAfphC6b3unhw,mZRKH9ngRY92bI_irrHq6w,Halloween Treats,food,16,4.5
pEwmCQKCc76u4fse0fhIgw,FK1YPTL4TccEXcHcPt9dJg,BBQ plate?,food,10,4.0
PeXujlZMAnxGVNKj6Vj1Lg,2MpSWir6lVaTmJHtLCyP7g,"The classic sesame bagel.  Sooooo soft, chewy and delicious!",food,60,4.5
peZDWmvQIlX_mJ7flWmf4A,7cLLZOdfsXqg1zqiK0HMIA,Wicked Tuna,food,11,3.0
PF3xpaCDadvLw1aptsqdPQ,xVEtGucSRLk5pxxN0t4i6g,Slow braised smoked pork belly lyonnaise style..,food,48,4.0
pF50pXW06Z2HCnRrWBTHAA,4Pl-ziYL2oerGyIPlwVdmA,place for your next holiday party or group dining event at ChuchoteThaiBistro&Dessert in Las Vegas.,food,99,5.0
pF5OTkDIHSOeDgclzR0Cpw,HgdFqAvK31fB9sgBdOzo9g,Nutella/banana & Sonora with soup,food,33,4.5
PFApegYrNBF1f0rt-Ey_5Q,ALwAlxItASeEs2vYAeLXHA,Fried chicken app,food,17,4.0
pfaRcR2gEZ778G6Gcr4Nug,u4sTiCzVeIHZY8OlaL346Q,"Lamb shank, potatoes, and ribeye platter",food,40,4.5
pFAsjt9110IkGhguw8shKw,Gh-qmVwvibLnNdqEZXcQHw,Asparagus Puffs,food,15,3.5
PfC5cSTXQKLbgNX8K5ekGg,E0TK141YMBP0LBknhVKEqw,Queen City Crepe and Apple Cider Mimosa,food,39,4.0
Pfc6BfDK8ribKwZVyA0DGA,pTZ4u-sEQr-yHq2Cl4EMEw,Flank Steak and mushroom risotto,food,32,4.0
PFd4slhOQ5au3aHDCZq5sQ,g-Q3rLkyGT-TtiRgE-PvgA,Beef asparagus,food,14,3.5
PFhAH2nZq_6ZQFqiGbdCrA,8V9fqL5fSpwGO2WmylVSHg,Kimchi stew ($11),food,17,3.5
pFH-LaJBZPmtp4NgDPXDyA,pHpU8lnnxMuPWRHOysuMIQ,Quinoa protein pancakes,food,23,4.0
pF-jSdmJJmPyX4d15hDLsg,3xykzfVY2PbdjKCRDLdzTQ,Japanese Lasagna,food,16,4.0
pFk7aN6d5aapnlkZI_l_kw,GT0K4EdSSxe_LMU6SPr-_A,Chocolate & Pumpkin! #pumpkinspiceeverything,food,44,4.5
pf-lvJFP9f7t9cl6B3ha-g,_2fjiOHfu-S7fS2n4wfySw,10. Tuna Fish Sub Delivery via doordash,food,39,4.0
pfmBpgSE7VxJMqY6qBWszw,znH36RmIAI4wcHy9WiEO5Q,Bisteca Marsala,food,15,4.5
-P-fPUxbfbiRL2111HyK8w,wfCNNMkeJcpWr9jj1hcdAA,Sea urchin & cuttlefish squid ink spaghetti,food,43,3.0
PfpWKVsvUyRLES696c-MSg,CN5nuUQod0f8g3oh99qq0w,"Kaki Mayo - baked BC oyster with spinach, mushrooms & garlic mayo topped with cheese",food,84,4.0
PFqAdT6FIBkNsqL8mb8evw,etid3CozFvEOFcvDwHXsDw,Live Maine Lobster,food,18,4.0
PfqW-ivueBNSNlqdwNGypw,ALaBtHzn3ekGDJQoCoQgOg,DELAWARE BURGER,food,15,4.0
pfrc8siDRG4THK8-1sqzXg,0fPbNt0ubnPRXHIsee6vTA,Tacos Tijuana on Greenfield Rd and US 60,food,40,4.5
PFRVFkq0knPf80_kFfGFHQ,IsoLzudHC50oJLiEWpwV-w,Brussels Sprout Salad,food,21,4.0
pFrxAui5c4vIEw3DLw9I-g,2Q89PhkcyT9uZnQORmqMKg,Ginger and onion lobster,food,24,3.5
PfuJwDa7xaMpZIZJox1bjQ,aGDo7GDN5YLvpYykpSLkbw,flan at florida cafe cuban bar & grill,food,38,3.5
pFUMIU8fYlV4EF6hFjF7Yg,U7rDYiB8jyjtb0qYPRIWaw,Freshly Baked Potatoes & Yams,food,29,3.0
PFxKKsF3d02bJw1-4LhbYg,33Tr0eRki1Yamzleu4GMdw,Duck Confit with Onion Jam,food,26,4.5
pFXtM0P8ps0WV9afMuQXNg,9h2FCxdB5uk4bjX3P47L9g,Turkey wrap mikes way was amazing!!!,food,36,4.0
PfYB9HJmuXn_cOacGtoHXg,bZU80cosBR5btXby1xCOyg,Summer terrace menu,food,19,4.5
PFyMbpTF5nWeCa_D_t69kg,qPpoW-iZaAY3_3COzZcAeg,Matcha cheesecake.,food,18,4.5
Pfz5D2Iyx268kKvmF2_g7A,yp2nRId4v-bDtrYl5A3F-g,Homemade E-Saan sausages,food,24,4.5
PG01NUkrl_OIYajkuQNthg,7HrCELR6uv2HkgL7aT_hcQ,Assorda,food,7,4.0
pg0DL4JwgqMzOJAMm9DiWA,kZspuWnM0Y-Losvk2Rl0lA,Mmmmm Mediterranean,food,19,3.5
pG1LaPwLN0drr1A4T2pfDg,hihud--QRriCYZw1zZvW4g,Spicy tuna kimbap. Really good,food,30,4.5
Pg26Z49OHZX1BjqiPO614Q,OUB81Dpb6m7HjW4ZmeSlmw,Meanbao at Bathurst location :),food,31,3.0
pG6idCtdnfSivtixRBxfrQ,me8j11RcqTmL0C5GEHP5Sw,"McDonald's Big Breakfast: biscuit, scrambled eggs, hot sausage, and hash browns.",food,80,1.5
pg6_JMLAPRhSOm5tnbFnAQ,P6O50VeFlBIJpP0QPYsXbQ,"Condiments: Butter, Salt, Pepper",food,32,4.5
pg6ujtpZuaDMjRhwRDvi8g,MIKtRbY36F9hrTQ3lLgEzw,"Mango, coffee and ube ice cream!",food,32,4.5
PG-AVcarzpUEEqoLo8qsZA,OzPSwxV8AH2S5KvoBTjH5Q,"Our Island Chicken Quesadilla is a mix of roasted pineapple, queso blanco, smoked cheese blend and roasted salsa verde.",food,119,2.0
PGay6oflS26SSCdhOqxwMw,Fo-Qyaas3tOsA_GE4_lFbQ,Delicious Wings,food,15,2.0
PGBWt3dfUf7ioNgyVzyB0A,xDFk4SbJiRXlUuuL1Ic6GA,Uni and Tekka Combo,food,19,4.5
pGc6Of3CKR_283ShQvhCpA,a39B-BfbCipNkNH7vwCfug,A10. Beef Brisket,food,17,4.0
pgdJO-a2T3dQh6VXNEO7nQ,35SEr0cPTuoBJ1DYQ686pA,Carbo tender katsu and garlic chili cheese katsu. Yumm!,food,55,4.5
pGfm7Waxmsz9PelTeZ3yDw,-Lgj3gdQZiVngAEc1yALzw,Lobster Thermidor,food,17,4.0
PGg4MWDr-t9D1G-IdSEcGg,OGQ_6nIn4QQL2U6t0XeHtA,Pinkadellic,food,11,4.5
Pg-ggFlwg5-0mnDfhUr5kA,RdUsJhX11B0gENNc4Ml5vw,Can you see crispy? Good lord,food,29,5.0
pGiAWnNhozYdVQLfTi64SQ,MAugaG_RkNvT0ojmkTvexw,All American Cheeseburger,food,25,4.0
pgIekyUdSYKiLOGsUyueMw,364hhL5st0LV16UcBHRJ3A,"""Wagyu beef"" nigiri. Bleh.",food,26,4.5
pGifWL4JWzWSWRF_VJ_M6A,gugN1sgyheBJ6aKtNcv_gQ,"Giant celery stalk in my bloody, silverware for size",food,52,3.5
pG-jnIbTPI8m2GhCt5gqgg,O6rGW7A7l_125-xzTZkRLQ,Trio,food,4,4.0
PgkhrfMKw2trQfwH_T5Ugg,E62l6LwZJ7lKaExcUbrtYw,Uni!,food,4,4.0
pGkS5yZXfzlCv6vKIcDY-A,5V4TsVp5S8FVDo_guJgNzw,Ribs. ( and why they didn't give us forks hahaha),food,49,4.5
PgmcmP1vyDE2wLhIlE8GYg,u9R0_pvEkl7QGPJYH3j1sg,"Cioppino w/jumbo shrimp, clams, mussels, white fish, scallops & calamari in  fresh red sauce with bell peppers for 20 bucks!",food,124,4.0
pgmFI6aoLgzAQKPmRFy08g,-rx-9Ra2OHfmD1yaUS-CMg,vegetable sushi pizza,food,21,3.5
PgMMS7WKCRrCjFNaWcB_rQ,OK0ba4X5seibH8oMWh4bhw,Lobster Roll,food,12,4.5
pGmZ96LvBUhbuAj5heqkLg,faPVqws-x-5k2CQKDNtHxw,Best deviled eggs I have EVER had!,food,34,4.5
PgnhrhmevldQoPRtsmBJvQ,bZ3-_GQZkHv5YI_zzqLNWA,Sister Marguerite - fantastic!,food,30,4.0
PGNIzL6I87hazGmJQBCJ_g,K7lWdNUhCbcnEvI0NhGewg,cute serving (fish & chip),food,26,3.5
pGo96tNVHVGq258aLMHGZw,33Tr0eRki1Yamzleu4GMdw,Madeline,food,8,4.5
pGoLYuZ7yeOjXnFAIHdavg,iIwKW2cBAxjElE8eUzjwqA,The Carolina and The Dallas. Fries. Good stuff.,food,47,4.0
pgQTAbQ-IEG_BDcOJhl9FQ,BHX0ghpo_r4lVxGRPEBIQw,home style pork and cabbage dumplings,food,37,3.5
PgSeYxTmQdrSPRwLxgxB1Q,wmId49_BwzfWd3ww6GDMeA,Cleaver 03/28/19: Bourbon Shallot Potatoes,food,42,4.5
pGTDS5VG_jKS6iG13Pq41w,mC39IrCp36QIVFRZIw9PTQ,Sweet potato bird nest,food,22,4.0
PgU9JgAo4XhrfwsMiY7SLQ,xEHGZ-jVUSOqE9lbXO_3Tg,Blue Corn Short Stack,food,21,3.5
pGWbUSgzA-U0DXZ1M0xGIA,pcA3DcjbkkQERU1dbsiSow,"Ghaimeh stew.  A tomatoes based stew with yellow split peas, beef topped with show string fries",food,95,4.0
PgX1xS0VlCFXlKRUEMPirw,Sg2AKa2X31UCmc1SmsrNUw,Trying the garlic herb cream cheese,food,35,4.5
pgXpISvFwevkLjfMtcixmg,Iv5lyi_ule9sNIOncmusIw,"Cornmeal Fried Sea Bream : Creamer Potatoes, Clams, Smoked Sea Salt, Garlic Oil & Sambal Remoulade. Interesting take on fish & chips..great!",food,140,4.5
pgY8xjOZ2wVtIuSay3zkBg,jzr6jW5cQ0jpPhEo4kGMBw,Enjoy either a half Shaved Prime Rib Sandwich or Third-Pound Mushroom Swiss Burger and pair it with a soup or salad.,food,116,3.5
ph1qc7prYgkzEhoS0x0LDw,jIzygnVmajEXYmfsBNY_Gw,"On the left: Tinga, Pastor, Asada  On the right: Red chili, Barbacoa, Green chili pork, Pastor, Cream Chicken SO GOOOOOOOOOOOOOOOOD",food,131,4.5
PH7xK0GiCUqJOLpt8wBc5Q,JG3QjHkDqZZ7ZEDnwc8C-Q,our customized charcuterie board,food,32,5.0
-PH9UbHElA554plbkf6Uhg,aveZX9jpacMknrg50MuWeQ,Azusa Black,food,11,4.0
_Phb5ua8xh8QcMV12MTv0Q,5Dccw539NNtnyCgTu5ed5A,We ordered Spicy Catfish & Pad Siew Ew.,food,39,3.5
_PhBdjzXQIIJhg8ypDXiIw,tm9sboCbXaanuCv3F7L0Kw,Calamari and arrancini,food,22,4.0
phBGkAqalbf2ZC96pcN0Lg,8YL_Cm7lYGLfPvp5sseyrQ,Sashimi,food,7,4.0
pHBHKuT0o3vjpGnwVe5_8A,UkWme3kwg6L9rd4tCNB15w,Wasabi mayo takoyaki I need microscope to locate any octopus,food,60,3.5
PhbrNuQrI14x6uk2YkdPFA,mkAb0midYXqRLFJI1CHLWA,Shack Sampler,food,13,4.0
phcFXcBgfhM6in1gOh4UTg,e-X1HcALttCuuHtl0wU_gg,Free Guac & Queso on any entree!,food,32,3.0
PHdsYqtsTVJzW4dTr6EYEA,Dcu698L9WArPRc9mAYrAzA,California Roll (or Spicy Tuna Roll) Combo,food,42,4.5
PHeF-bF-1upWzhOVOBYB_w,w5CSi-An5meLnxjKSFn0wQ,Boat  Noodle Soup,food,17,4.0
phEvz0uBh_sghunQ9RRoDg,_xAJZOKBMPOe47p1MphB2w,Alaskan King Crab Tower,food,23,4.0
PHfiluxxU1s81alIQiuGSw,uI-dbKk_9cUen7pi3-16Sg,Loaded nachos with chicken - EXPECTATION (official website photo),food,65,3.5
phfMSKEdAd7O8SWS6YgndA,ALaBtHzn3ekGDJQoCoQgOg,FRESH TURKEY,food,12,4.0
PHG8BR3WFvvHV7wMGXhJgw,umXvdus9LbC6oxtLdXelFQ,About to pour,food,13,4.5
PhGgTCBeyBzBgfva6Wf8-w,q91nljuSDFl0IYReyF_A3w,oat milk chai latte and oat milk cappuccino,food,43,4.0
PHIDZGduRyKTf1L9ruYNAA,ncBPf_4toivivsi8b__cRw,"Smoked mozzarella, arrabiata sauce",food,34,2.5
PhImkBtSB72ojnBX83x3GA,Fv4EXwV30rwGD2NzN1ekgA,Calimari,food,8,4.5
pHIXJu_E32yrK8UPHr6qhw,i--dxuKd_6Dx7mwgQ5nl-g,Egg white Frittata. The best!,food,29,3.5
phJ_IMXnMmlWCFtfdPuTfQ,wcNuN3HhPNeolmbddye93g,Grand Opening information,food,25,4.0
PHj-J6P-RZXA1fMZNGXgGg,XcWlBj5oQgzKhR7Cxovj3w,The burger with Gruyere cheese.,food,31,3.0
PHKL-_6bIwoy8Js3gFukhw,GphWJgfK5nrLuBdOljrqKw,Philly Melt Roll,food,16,3.5
ph-lJQ-shm2BCRymVT2Osg,U_x3Ryer88VwUlqa71Np-g,Mediterranean Chicken Salad,food,27,4.0
pHnyL0CprykarBUVrzUnEA,EsJ_iCNSHu_8N--XsK9Rjg,Chamoyada de Mango y Tamarindo,food,30,5.0
pHOmYuFQMrDMCtQ1_oxhQw,fXz8-8y0n5mwXRk98G9TMA,Avocado & Salmon toast,food,22,4.5
pHoWqxFiJ4x7l3O8q2ghBg,AASa5G_OHCxGQ0tbjT_2tw,Deep fried chicken with Thai lemon sauce rice (#19) ($12.50),food,60,4.0
Phrn6S419SGCpTLIPM4jNA,0n6yHcpbUXHAxwJPAk8tDg,Blue Monster - Blue Vanilla Ice Cream With Oreo & Chips Ahoy Cookies,food,68,4.0
phrU0QVjQNuy8DqidUJAfw,s19MqjZcquoj4h5-8m5C5w,Very Berry Coffee Cake,food,22,3.0
phs_YUviL4l9uSkoRmiemQ,V_RD57ea9ATcoryET1vTkA,"Blend of Mexican cheeses mixed with jalapeno, onion, poblano chile, chile de arbol & ancho chiles",food,97,3.5
PHsZ_Sd85ct87k7fysdw3A,QH2OSulslnQ7Yn8Xs81SPg,Oyster tasting!,food,15,4.0
PhTA9eM-DPoD9AhrfcVnRA,L82O1ZFFQfjJxF0_PYWPnA,"Karubi, Grilled marinated beef short ribs",food,41,4.0
PHtFvayi5loF933QtXJ2_A,MlwsOef4hDJVHWOzutE6yw,"Hands down best cheese tart out there. Also, their Japanese cheesecake definitely exceeds Uncle Tetsu's",food,103,4.0
PhuRsOdA-9FmHByFJRcMoA,ZMG8_qKw1V-Tsac-gNdd5w,"Buttermilk Breakfast, Spiced Apple Crisp, Green Eggs and Ham",food,60,3.5
phUsTa_jEonZWv-eZyIjWA,NXT94mdw1KWadc3q0u0KYg,Shrimp cocktail,food,15,4.0
PhvMbFrDO3Ha13JIj8IUxw,WBay6AZsHMExtMQsRc9-bQ,Brownie Sundae,food,14,3.5
phVvSTtKZ7g6cUjwN9IMKQ,kL-ewcgP_Qbakdf1afIqIA,Mangonada,food,9,4.5
PhwLYq3qZfLCs_mRaiLXrw,dVp1llwjZUmhCF4pNsJnQg,Avocado Toast Medley,food,20,4.0
PHwyKCo5pslVyuyxy4V2pA,ToU2fHhYJ6_7AVc_MojMRg,Indian Food,food,11,4.0
phy2qMSLPuK4OA6BKFQsEw,Q0fW4psOyHqGbkbF13ucqw,TWC seasoned fries,food,18,4.0
phyFJFXHO1lbLch7ASIFDg,Ibp4hEKSE8JaX9OvfEiFqg,Chicken doner,food,13,4.0
PI0GiCcRHRcIQYFwrWCW5A,HPLB1Tr8ZB5UkD-2umKPdA,Fat choy fries,food,14,4.0
PI0JoM_jWu9r_oYPziXHFg,hihud--QRriCYZw1zZvW4g,Tender juicy meat lover,food,23,4.5
P-I-0mSmNm4UTzt2ve6xQQ,umrDQGRNied77aVg29_fVw,Nomyumnomyum,food,12,4.0
pi1s-9YJd2Rv9ktjg265OA,bhoJYB0ArSqRe-Q82BI4vA,Chicken wings,food,13,4.0
Pi2qLIL8SWIbdK4zjFMZJA,EiEaPRsi2AW3j3xraIssrA,09/13/18 Bronze Cafe Catering: The Blueberry Coffee Cake,food,56,4.5
piBRlM0_zac4SPt9v72RiA,woXlprCuowrLJswWere3TQ,Yakitori,food,8,4.5
pIcnpQ6HWXN2nuyJKGot-w,-ArzVOksIBWmtM1ey90vDQ,"""Paul Reubens"" @ Ike's Loves Sandwiches - 8/27/19",food,49,4.5
piD5P1A-Y4URipfW5NeQOA,G-5kEa6E6PD5fkBRuA7k9Q,Mortadella Pizzette,food,19,3.5
PIDjhH2Ipev6F0XXaeAubg,G6w_9uzW4o3Oyb3z8oOZyA,Cutting the cooked pork belly ready to be eaten,food,47,4.5
pIE0VmxpnBIsAcYl5h0SgA,i9D9xPBV0gR1Ja9kbY4NCw,4/22/17 brunch menu: churro style waffles,food,41,4.0
pIeyXc7uIxL0jGmzaFNcKw,9cw870n3gsGikVoOT5YOYg,Crispy Rice w/ Spicy Tuna,food,25,4.5
